id,left,top,right,bottom,row_index,col_index,cel_area,id_2,left_2,top_2,right_2,bottom_2,row_index_,col_index_,cel_area_2,inter_area,fid,FCODE,Shape_Leng,Category,Shape_Le_1,Shape_Area,poly_area,Conflict_R_N,NDVI_N,Water_Proximity_N,Slope_N,Land_Recovery_N,NDVI_N,Water_N,Slope_N,Land_N,Conflict_R_N,HSI,Habitat_Quality,Elephant_Suitable,Leopard_Suitable,Wild Boar_Suitable,Biodiversity_Potential,HSI_WSM,NDVI,Water_Proximity,Slope,Land_Recovery,Conflict_R,Conflict_Species,Conflict_Type,Year,Village
633,9035024.1686,3305610.8493,9036024.1686,3304610.8493,32,10,770296.093,633,9035024.1686,3305610.8493,9036024.1686,3304610.8493,32,10,770296.093,770296.093,1037.0,30131.0,35446.846413,Waterbody,35446.846337,537842.18248,89922.629,0.25,0.75,1.0,0.16666666666666669,0.375,0.75,1.0,0.1666666666666666,0.375,0.25,0.6875,High,True,False,False,1,0.5875,0.6,1.0,0.1,0.3,1,Elephant,Property Damage,2020,Village_D
634,9035024.1686,3304610.8493,9036024.1686,3303610.8493,33,10,770409.942,634,9035024.1686,3304610.8493,9036024.1686,3303610.8493,33,10,770409.942,770409.942,773.0,25102.0,29928.594499,Cultivation,29928.594515,19290925.731,6482463.507,1.0,0.625,0.5,0.33333333333333337,1.0,0.625,0.5,0.3333333333333333,1.0,1.0,0.4625,Medium,False,False,False,0,0.6625000000000001,0.5,0.5,0.2,0.8,4,Elephant,Livestock Killing,2021,Village_A
634,9035024.1686,3304610.8493,9036024.1686,3303610.8493,33,10,770409.942,634,9035024.1686,3304610.8493,9036024.1686,3303610.8493,33,10,770409.942,770409.942,993.0,25332.0,703.93277783,Sand,703.93277783,6200.1886615,5710.729,0.0,0.25,0.2,0.5,0.25,0.25,0.2,0.5,0.25,0.0,0.425,Medium,False,False,False,0,0.225,0.2,0.2,0.3,0.2,0,Tiger,Livestock Killing,2022,Village_A
634,9035024.1686,3304610.8493,9036024.1686,3303610.8493,33,10,770409.942,634,9035024.1686,3304610.8493,9036024.1686,3303610.8493,33,10,770409.942,770409.942,1037.0,30131.0,35446.846413,Waterbody,35446.846337,537842.18248,89922.629,0.25,0.75,1.0,0.16666666666666669,0.375,0.75,1.0,0.1666666666666666,0.375,0.25,0.6875,High,True,False,False,1,0.5875,0.6,1.0,0.1,0.3,1,Tiger,Crop Raiding,2023,Village_C
682,9036024.1686,3316610.8493,9037024.1686,3315610.8493,21,11,769042.944,682,9036024.1686,3316610.8493,9037024.1686,3315610.8493,21,11,769042.944,769042.944,90.0,25332.0,1712.5538541,Sand,1712.5538541,65919.633528,8764.121,0.0,0.25,0.2,0.5,0.25,0.25,0.2,0.5,0.25,0.0,0.425,Medium,False,False,False,0,0.225,0.2,0.2,0.3,0.2,0,Tiger,Crop Raiding,2023,Village_D
682,9036024.1686,3316610.8493,9037024.1686,3315610.8493,21,11,769042.944,682,9036024.1686,3316610.8493,9037024.1686,3315610.8493,21,11,769042.944,769042.944,153.0,30131.0,975851.98938,Waterbody,975851.98953,31504502.227,2514726.098,0.25,0.75,1.0,0.16666666666666669,0.375,0.75,1.0,0.1666666666666666,0.375,0.25,0.6875,High,True,False,False,1,0.5875,0.6,1.0,0.1,0.3,1,Elephant,Crop Raiding,2023,Village_D
682,9036024.1686,3316610.8493,9037024.1686,3315610.8493,21,11,769042.944,682,9036024.1686,3316610.8493,9037024.1686,3315610.8493,21,11,769042.944,769042.944,181.0,25332.0,176.61623794,Sand,176.61623794,1810.6304956,1808.014,0.0,0.25,0.2,0.5,0.25,0.25,0.2,0.5,0.25,0.0,0.425,Medium,False,False,False,0,0.225,0.2,0.2,0.3,0.2,0,Elephant,Crop Raiding,2022,Village_D
682,9036024.1686,3316610.8493,9037024.1686,3315610.8493,21,11,769042.944,682,9036024.1686,3316610.8493,9037024.1686,3315610.8493,21,11,769042.944,769042.944,199.0,25332.0,12696.272102,Sand,12696.272102,692668.4490500002,677488.137,0.0,0.25,0.2,0.5,0.25,0.25,0.2,0.5,0.25,0.0,0.425,Medium,False,False,False,0,0.225,0.2,0.2,0.3,0.2,0,Tiger,Human Attack,2022,Village_D
682,9036024.1686,3316610.8493,9037024.1686,3315610.8493,21,11,769042.944,682,9036024.1686,3316610.8493,9037024.1686,3315610.8493,21,11,769042.944,769042.944,199.0,25332.0,12696.272102,Sand,12696.272102,692668.4490500002,677488.137,0.0,0.25,0.2,0.5,0.25,0.25,0.2,0.5,0.25,0.0,0.425,Medium,False,False,False,0,0.225,0.2,0.2,0.3,0.2,0,Elephant,Crop Raiding,2020,Village_B
682,9036024.1686,3316610.8493,9037024.1686,3315610.8493,21,11,769042.944,682,9036024.1686,3316610.8493,9037024.1686,3315610.8493,21,11,769042.944,769042.944,199.0,25332.0,12696.272102,Sand,12696.272102,692668.4490500002,677488.137,0.0,0.25,0.2,0.5,0.25,0.25,0.2,0.5,0.25,0.0,0.425,Medium,False,False,False,0,0.225,0.2,0.2,0.3,0.2,0,Elephant,Crop Raiding,2023,Village_B
682,9036024.1686,3316610.8493,9037024.1686,3315610.8493,21,11,769042.944,682,9036024.1686,3316610.8493,9037024.1686,3315610.8493,21,11,769042.944,769042.944,516.0,25262.0,619.07229111,Bush,619.07229111,22887.41415,7772.59,0.5,1.0,0.4,1.0,0.875,1.0,0.4,1.0,0.875,0.5,0.7375,High,False,True,True,2,0.7375,0.8,0.4,0.6,0.7,2,Rhino,Crop Raiding,2021,Village_A
682,9036024.1686,3316610.8493,9037024.1686,3315610.8493,21,11,769042.944,682,9036024.1686,3316610.8493,9037024.1686,3315610.8493,21,11,769042.944,769042.944,517.0,25262.0,925.68859182,Bush,925.68859182,37276.862835,37223.266,0.5,1.0,0.4,1.0,0.875,1.0,0.4,1.0,0.875,0.5,0.7375,High,False,True,True,2,0.7375,0.8,0.4,0.6,0.7,2,Tiger,Crop Raiding,2022,Village_D
682,9036024.1686,3316610.8493,9037024.1686,3315610.8493,21,11,769042.944,682,9036024.1686,3316610.8493,9037024.1686,3315610.8493,21,11,769042.944,769042.944,519.0,25262.0,3266.2075848,Bush,3266.2075848,302093.5045,301635.711,0.5,1.0,0.4,1.0,0.875,1.0,0.4,1.0,0.875,0.5,0.7375,High,False,True,True,2,0.7375,0.8,0.4,0.6,0.7,2,Elephant,Crop Raiding,2021,Village_C
683,9036024.1686,3315610.8493,9037024.1686,3314610.8493,22,11,769156.927,683,9036024.1686,3315610.8493,9037024.1686,3314610.8493,22,11,769156.927,769156.927,153.0,30131.0,975851.98938,Waterbody,975851.98953,31504502.227,2514726.098,0.25,0.75,1.0,0.16666666666666669,0.375,0.75,1.0,0.1666666666666666,0.375,0.25,0.6875,High,True,False,False,1,0.5875,0.6,1.0,0.1,0.3,1,Tiger,Property Damage,2019,Village_A
683,9036024.1686,3315610.8493,9037024.1686,3314610.8493,22,11,769156.927,683,9036024.1686,3315610.8493,9037024.1686,3314610.8493,22,11,769156.927,769156.927,175.0,25262.0,2168.170152,Bush,2168.170152,247025.28524,246667.514,0.5,1.0,0.4,1.0,0.875,1.0,0.4,1.0,0.875,0.5,0.7375,High,False,True,True,2,0.7375,0.8,0.4,0.6,0.7,2,Elephant,Livestock Killing,2023,Village_A
683,9036024.1686,3315610.8493,9037024.1686,3314610.8493,22,11,769156.927,683,9036024.1686,3315610.8493,9037024.1686,3314610.8493,22,11,769156.927,769156.927,199.0,25332.0,12696.272102,Sand,12696.272102,692668.4490500002,677488.137,0.0,0.25,0.2,0.5,0.25,0.25,0.2,0.5,0.25,0.0,0.425,Medium,False,False,False,0,0.225,0.2,0.2,0.3,0.2,0,Elephant,Human Attack,2022,Village_B
683,9036024.1686,3315610.8493,9037024.1686,3314610.8493,22,11,769156.927,683,9036024.1686,3315610.8493,9037024.1686,3314610.8493,22,11,769156.927,769156.927,199.0,25332.0,12696.272102,Sand,12696.272102,692668.4490500002,677488.137,0.0,0.25,0.2,0.5,0.25,0.25,0.2,0.5,0.25,0.0,0.425,Medium,False,False,False,0,0.225,0.2,0.2,0.3,0.2,0,Wild Boar,Crop Raiding,2022,Village_A
683,9036024.1686,3315610.8493,9037024.1686,3314610.8493,22,11,769156.927,683,9036024.1686,3315610.8493,9037024.1686,3314610.8493,22,11,769156.927,769156.927,199.0,25332.0,12696.272102,Sand,12696.272102,692668.4490500002,677488.137,0.0,0.25,0.2,0.5,0.25,0.25,0.2,0.5,0.25,0.0,0.425,Medium,False,False,False,0,0.225,0.2,0.2,0.3,0.2,0,Elephant,Crop Raiding,2020,Village_C
683,9036024.1686,3315610.8493,9037024.1686,3314610.8493,22,11,769156.927,683,9036024.1686,3315610.8493,9037024.1686,3314610.8493,22,11,769156.927,769156.927,336.0,25332.0,12185.393884,Sand,12185.393884,636342.57373,635419.88,0.0,0.25,0.2,0.5,0.25,0.25,0.2,0.5,0.25,0.0,0.425,Medium,False,False,False,0,0.225,0.2,0.2,0.3,0.2,0,Elephant,Crop Raiding,2021,Village_D
683,9036024.1686,3315610.8493,9037024.1686,3314610.8493,22,11,769156.927,683,9036024.1686,3315610.8493,9037024.1686,3314610.8493,22,11,769156.927,769156.927,350.0,25102.0,174309.8283,Cultivation,174309.82831,81322094.94699998,49067576.64,1.0,0.625,0.5,0.33333333333333337,1.0,0.625,0.5,0.3333333333333333,1.0,1.0,0.4625,Medium,False,False,False,0,0.6625000000000001,0.5,0.5,0.2,0.8,4,Elephant,Livestock Killing,2020,Village_A
683,9036024.1686,3315610.8493,9037024.1686,3314610.8493,22,11,769156.927,683,9036024.1686,3315610.8493,9037024.1686,3314610.8493,22,11,769156.927,769156.927,519.0,25262.0,3266.2075848,Bush,3266.2075848,302093.5045,301635.711,0.5,1.0,0.4,1.0,0.875,1.0,0.4,1.0,0.875,0.5,0.7375,High,False,True,True,2,0.7375,0.8,0.4,0.6,0.7,2,Elephant,Crop Raiding,2020,Village_C
684,9036024.1686,3314610.8493,9037024.1686,3313610.8493,23,11,769270.899,684,9036024.1686,3314610.8493,9037024.1686,3313610.8493,23,11,769270.899,769270.899,336.0,25332.0,12185.393884,Sand,12185.393884,636342.57373,635419.88,0.0,0.25,0.2,0.5,0.25,0.25,0.2,0.5,0.25,0.0,0.425,Medium,False,False,False,0,0.225,0.2,0.2,0.3,0.2,0,Tiger,Crop Raiding,2021,Village_B
684,9036024.1686,3314610.8493,9037024.1686,3313610.8493,23,11,769270.899,684,9036024.1686,3314610.8493,9037024.1686,3313610.8493,23,11,769270.899,769270.899,350.0,25102.0,174309.8283,Cultivation,174309.82831,81322094.94699998,49067576.64,1.0,0.625,0.5,0.33333333333333337,1.0,0.625,0.5,0.3333333333333333,1.0,1.0,0.4625,Medium,False,False,False,0,0.6625000000000001,0.5,0.5,0.2,0.8,4,Wild Boar,Livestock Killing,2019,Village_B
685,9036024.1686,3313610.8493,9037024.1686,3312610.8493,24,11,769384.858,684,9036024.1686,3314610.8493,9037024.1686,3313610.8493,23,11,769270.899,0.0,350.0,25102.0,174309.8283,Cultivation,174309.82831,81322094.94699998,49067576.64,1.0,0.625,0.5,0.33333333333333337,1.0,0.625,0.5,0.3333333333333333,1.0,1.0,0.4625,Medium,False,False,False,0,0.6625000000000001,0.5,0.5,0.2,0.8,4,Tiger,Crop Raiding,2021,Village_D
685,9036024.1686,3313610.8493,9037024.1686,3312610.8493,24,11,769384.858,685,9036024.1686,3313610.8493,9037024.1686,3312610.8493,24,11,769384.858,769384.858,222.0,25222.0,95.623142737,Orchard,95.623142737,613.91985947,613.03,0.0,0.75,0.5,0.5,0.75,0.75,0.5,0.5,0.75,0.0,0.7,High,True,True,True,3,0.5,0.6,0.5,0.3,0.6,0,Elephant,Crop Raiding,2019,Village_A
685,9036024.1686,3313610.8493,9037024.1686,3312610.8493,24,11,769384.858,685,9036024.1686,3313610.8493,9037024.1686,3312610.8493,24,11,769384.858,769384.858,224.0,25222.0,312.20773372,Orchard,312.20773372,4856.2669501,4849.229,0.0,0.75,0.5,0.5,0.75,0.75,0.5,0.5,0.75,0.0,0.7,High,True,True,True,3,0.5,0.6,0.5,0.3,0.6,0,Elephant,Crop Raiding,2020,Village_C
685,9036024.1686,3313610.8493,9037024.1686,3312610.8493,24,11,769384.858,685,9036024.1686,3313610.8493,9037024.1686,3312610.8493,24,11,769384.858,769384.858,350.0,25102.0,174309.8283,Cultivation,174309.82831,81322094.94699998,49067576.64,1.0,0.625,0.5,0.33333333333333337,1.0,0.625,0.5,0.3333333333333333,1.0,1.0,0.4625,Medium,False,False,False,0,0.6625000000000001,0.5,0.5,0.2,0.8,4,Tiger,Crop Raiding,2019,Village_B
686,9036024.1686,3312610.8493,9037024.1686,3311610.8493,25,11,769498.806,686,9036024.1686,3312610.8493,9037024.1686,3311610.8493,25,11,769498.806,769498.806,206.0,25222.0,244.63585187,Orchard,244.63585187,2665.9346198,2662.076,0.0,0.75,0.5,0.5,0.75,0.75,0.5,0.5,0.75,0.0,0.7,High,True,True,True,3,0.5,0.6,0.5,0.3,0.6,0,Elephant,Crop Raiding,2023,Village_C
686,9036024.1686,3312610.8493,9037024.1686,3311610.8493,25,11,769498.806,686,9036024.1686,3312610.8493,9037024.1686,3311610.8493,25,11,769498.806,769498.806,197.0,25222.0,103.01753983,Orchard,103.01753983,697.7276845,696.717,0.0,0.75,0.5,0.5,0.75,0.75,0.5,0.5,0.75,0.0,0.7,High,True,True,True,3,0.5,0.6,0.5,0.3,0.6,0,Wild Boar,Crop Raiding,2019,Village_B
686,9036024.1686,3312610.8493,9037024.1686,3311610.8493,25,11,769498.806,686,9036024.1686,3312610.8493,9037024.1686,3311610.8493,25,11,769498.806,769498.806,211.0,25222.0,221.45650092,Orchard,221.45650092,2979.0369142,2974.728,0.0,0.75,0.5,0.5,0.75,0.75,0.5,0.5,0.75,0.0,0.7,High,True,True,True,3,0.5,0.6,0.5,0.3,0.6,0,Elephant,Human Attack,2019,Village_B
686,9036024.1686,3312610.8493,9037024.1686,3311610.8493,25,11,769498.806,686,9036024.1686,3312610.8493,9037024.1686,3311610.8493,25,11,769498.806,769498.806,202.0,25222.0,157.27873901,Orchard,157.27873901,1678.6198859,1676.189,0.0,0.75,0.5,0.5,0.75,0.75,0.5,0.5,0.75,0.0,0.7,High,True,True,True,3,0.5,0.6,0.5,0.3,0.6,0,Elephant,Livestock Killing,2022,Village_D
686,9036024.1686,3312610.8493,9037024.1686,3311610.8493,25,11,769498.806,686,9036024.1686,3312610.8493,9037024.1686,3311610.8493,25,11,769498.806,769498.806,348.0,30131.0,40530.333489,Waterbody,40530.333486,646794.05972,135832.291,0.25,0.75,1.0,0.16666666666666669,0.375,0.75,1.0,0.1666666666666666,0.375,0.25,0.6875,High,True,False,False,1,0.5875,0.6,1.0,0.1,0.3,1,Elephant,Crop Raiding,2022,Village_C
686,9036024.1686,3312610.8493,9037024.1686,3311610.8493,25,11,769498.806,686,9036024.1686,3312610.8493,9037024.1686,3311610.8493,25,11,769498.806,769498.806,350.0,25102.0,174309.8283,Cultivation,174309.82831,81322094.94699998,49067576.64,1.0,0.625,0.5,0.33333333333333337,1.0,0.625,0.5,0.3333333333333333,1.0,1.0,0.4625,Medium,False,False,False,0,0.6625000000000001,0.5,0.5,0.2,0.8,4,Wild Boar,Livestock Killing,2020,Village_C
686,9036024.1686,3312610.8493,9037024.1686,3311610.8493,25,11,769498.806,686,9036024.1686,3312610.8493,9037024.1686,3311610.8493,25,11,769498.806,769498.806,350.0,25102.0,174309.8283,Cultivation,174309.82831,81322094.94699998,49067576.64,1.0,0.625,0.5,0.33333333333333337,1.0,0.625,0.5,0.3333333333333333,1.0,1.0,0.4625,Medium,False,False,False,0,0.6625000000000001,0.5,0.5,0.2,0.8,4,Elephant,Crop Raiding,2021,Village_C
687,9036024.1686,3311610.8493,9037024.1686,3310610.8493,26,11,769612.741,687,9036024.1686,3311610.8493,9037024.1686,3310610.8493,26,11,769612.741,769612.741,62.0,25332.0,494.15613885,Sand,494.15613885,9637.008994,9623.024,0.0,0.25,0.2,0.5,0.25,0.25,0.2,0.5,0.25,0.0,0.425,Medium,False,False,False,0,0.225,0.2,0.2,0.3,0.2,0,Elephant,Crop Raiding,2019,Village_B
687,9036024.1686,3311610.8493,9037024.1686,3310610.8493,26,11,769612.741,687,9036024.1686,3311610.8493,9037024.1686,3310610.8493,26,11,769612.741,769612.741,66.0,25332.0,361.07838487,Sand,361.07838487,4996.678045,4989.466,0.0,0.25,0.2,0.5,0.25,0.25,0.2,0.5,0.25,0.0,0.425,Medium,False,False,False,0,0.225,0.2,0.2,0.3,0.2,0,Elephant,Crop Raiding,2023,Village_D
687,9036024.1686,3311610.8493,9037024.1686,3310610.8493,26,11,769612.741,687,9036024.1686,3311610.8493,9037024.1686,3310610.8493,26,11,769612.741,769612.741,153.0,30131.0,975851.98938,Waterbody,975851.98953,31504502.227,2514726.098,0.25,0.75,1.0,0.16666666666666669,0.375,0.75,1.0,0.1666666666666666,0.375,0.25,0.6875,High,True,False,False,1,0.5875,0.6,1.0,0.1,0.3,1,Elephant,Human Attack,2022,Village_C
687,9036024.1686,3311610.8493,9037024.1686,3310610.8493,26,11,769612.741,687,9036024.1686,3311610.8493,9037024.1686,3310610.8493,26,11,769612.741,769612.741,348.0,30131.0,40530.333489,Waterbody,40530.333486,646794.05972,135832.291,0.25,0.75,1.0,0.16666666666666669,0.375,0.75,1.0,0.1666666666666666,0.375,0.25,0.6875,High,True,False,False,1,0.5875,0.6,1.0,0.1,0.3,1,Tiger,Crop Raiding,2021,Village_A
687,9036024.1686,3311610.8493,9037024.1686,3310610.8493,26,11,769612.741,687,9036024.1686,3311610.8493,9037024.1686,3310610.8493,26,11,769612.741,769612.741,350.0,25102.0,174309.8283,Cultivation,174309.82831,81322094.94699998,49067576.64,1.0,0.625,0.5,0.33333333333333337,1.0,0.625,0.5,0.3333333333333333,1.0,1.0,0.4625,Medium,False,False,False,0,0.6625000000000001,0.5,0.5,0.2,0.8,4,Leopard,Human Attack,2023,Village_C
687,9036024.1686,3311610.8493,9037024.1686,3310610.8493,26,11,769612.741,687,9036024.1686,3311610.8493,9037024.1686,3310610.8493,26,11,769612.741,769612.741,350.0,25102.0,174309.8283,Cultivation,174309.82831,81322094.94699998,49067576.64,1.0,0.625,0.5,0.33333333333333337,1.0,0.625,0.5,0.3333333333333333,1.0,1.0,0.4625,Medium,False,False,False,0,0.6625000000000001,0.5,0.5,0.2,0.8,4,Elephant,Livestock Killing,2019,Village_B
687,9036024.1686,3311610.8493,9037024.1686,3310610.8493,26,11,769612.741,687,9036024.1686,3311610.8493,9037024.1686,3310610.8493,26,11,769612.741,769612.741,350.0,25102.0,174309.8283,Cultivation,174309.82831,81322094.94699998,49067576.64,1.0,0.625,0.5,0.33333333333333337,1.0,0.625,0.5,0.3333333333333333,1.0,1.0,0.4625,Medium,False,False,False,0,0.6625000000000001,0.5,0.5,0.2,0.8,4,Tiger,Crop Raiding,2021,Village_D
688,9036024.1686,3310610.8493,9037024.1686,3309610.8493,27,11,769726.664,688,9036024.1686,3310610.8493,9037024.1686,3309610.8493,27,11,769726.664,769726.664,62.0,25332.0,494.15613885,Sand,494.15613885,9637.008994,9623.024,0.0,0.25,0.2,0.5,0.25,0.25,0.2,0.5,0.25,0.0,0.425,Medium,False,False,False,0,0.225,0.2,0.2,0.3,0.2,0,Elephant,Human Attack,2023,Village_C
688,9036024.1686,3310610.8493,9037024.1686,3309610.8493,27,11,769726.664,688,9036024.1686,3310610.8493,9037024.1686,3309610.8493,27,11,769726.664,769726.664,153.0,30131.0,975851.98938,Waterbody,975851.98953,31504502.227,2514726.098,0.25,0.75,1.0,0.16666666666666669,0.375,0.75,1.0,0.1666666666666666,0.375,0.25,0.6875,High,True,False,False,1,0.5875,0.6,1.0,0.1,0.3,1,Wild Boar,Property Damage,2018,Village_C
688,9036024.1686,3310610.8493,9037024.1686,3309610.8493,27,11,769726.664,688,9036024.1686,3310610.8493,9037024.1686,3309610.8493,27,11,769726.664,769726.664,348.0,30131.0,40530.333489,Waterbody,40530.333486,646794.05972,135832.291,0.25,0.75,1.0,0.16666666666666669,0.375,0.75,1.0,0.1666666666666666,0.375,0.25,0.6875,High,True,False,False,1,0.5875,0.6,1.0,0.1,0.3,1,Elephant,Crop Raiding,2023,Village_C
688,9036024.1686,3310610.8493,9037024.1686,3309610.8493,27,11,769726.664,688,9036024.1686,3310610.8493,9037024.1686,3309610.8493,27,11,769726.664,769726.664,348.0,30131.0,40530.333489,Waterbody,40530.333486,646794.05972,135832.291,0.25,0.75,1.0,0.16666666666666669,0.375,0.75,1.0,0.1666666666666666,0.375,0.25,0.6875,High,True,False,False,1,0.5875,0.6,1.0,0.1,0.3,1,Elephant,Crop Raiding,2023,Village_A
688,9036024.1686,3310610.8493,9037024.1686,3309610.8493,27,11,769726.664,688,9036024.1686,3310610.8493,9037024.1686,3309610.8493,27,11,769726.664,769726.664,350.0,25102.0,174309.8283,Cultivation,174309.82831,81322094.94699998,49067576.64,1.0,0.625,0.5,0.33333333333333337,1.0,0.625,0.5,0.3333333333333333,1.0,1.0,0.4625,Medium,False,False,False,0,0.6625000000000001,0.5,0.5,0.2,0.8,4,Elephant,Livestock Killing,2019,Village_B
688,9036024.1686,3310610.8493,9037024.1686,3309610.8493,27,11,769726.664,688,9036024.1686,3310610.8493,9037024.1686,3309610.8493,27,11,769726.664,769726.664,350.0,25102.0,174309.8283,Cultivation,174309.82831,81322094.94699998,49067576.64,1.0,0.625,0.5,0.33333333333333337,1.0,0.625,0.5,0.3333333333333333,1.0,1.0,0.4625,Medium,False,False,False,0,0.6625000000000001,0.5,0.5,0.2,0.8,4,Tiger,Human Attack,2021,Village_A
689,9036024.1686,3309610.8493,9037024.1686,3308610.8493,28,11,769840.574,689,9036024.1686,3309610.8493,9037024.1686,3308610.8493,28,11,769840.574,769840.574,153.0,30131.0,975851.98938,Waterbody,975851.98953,31504502.227,2514726.098,0.25,0.75,1.0,0.16666666666666669,0.375,0.75,1.0,0.1666666666666666,0.375,0.25,0.6875,High,True,False,False,1,0.5875,0.6,1.0,0.1,0.3,1,Leopard,Crop Raiding,2019,Village_A
689,9036024.1686,3309610.8493,9037024.1686,3308610.8493,28,11,769840.574,689,9036024.1686,3309610.8493,9037024.1686,3308610.8493,28,11,769840.574,769840.574,153.0,30131.0,975851.98938,Waterbody,975851.98953,31504502.227,2514726.098,0.25,0.75,1.0,0.16666666666666669,0.375,0.75,1.0,0.1666666666666666,0.375,0.25,0.6875,High,True,False,False,1,0.5875,0.6,1.0,0.1,0.3,1,Tiger,Crop Raiding,2019,Village_B
689,9036024.1686,3309610.8493,9037024.1686,3308610.8493,28,11,769840.574,689,9036024.1686,3309610.8493,9037024.1686,3308610.8493,28,11,769840.574,769840.574,153.0,30131.0,975851.98938,Waterbody,975851.98953,31504502.227,2514726.098,0.25,0.75,1.0,0.16666666666666669,0.375,0.75,1.0,0.1666666666666666,0.375,0.25,0.6875,High,True,False,False,1,0.5875,0.6,1.0,0.1,0.3,1,Elephant,Crop Raiding,2018,Village_B
689,9036024.1686,3309610.8493,9037024.1686,3308610.8493,28,11,769840.574,689,9036024.1686,3309610.8493,9037024.1686,3308610.8493,28,11,769840.574,769840.574,350.0,25102.0,174309.8283,Cultivation,174309.82831,81322094.94699998,49067576.64,1.0,0.625,0.5,0.33333333333333337,1.0,0.625,0.5,0.3333333333333333,1.0,1.0,0.4625,Medium,False,False,False,0,0.6625000000000001,0.5,0.5,0.2,0.8,4,Elephant,Crop Raiding,2023,Village_C
689,9036024.1686,3309610.8493,9037024.1686,3308610.8493,28,11,769840.574,689,9036024.1686,3309610.8493,9037024.1686,3308610.8493,28,11,769840.574,769840.574,350.0,25102.0,174309.8283,Cultivation,174309.82831,81322094.94699998,49067576.64,1.0,0.625,0.5,0.33333333333333337,1.0,0.625,0.5,0.3333333333333333,1.0,1.0,0.4625,Medium,False,False,False,0,0.6625000000000001,0.5,0.5,0.2,0.8,4,Elephant,Crop Raiding,2021,Village_B
690,9036024.1686,3308610.8493,9037024.1686,3307610.8493,29,11,769954.472,690,9036024.1686,3308610.8493,9037024.1686,3307610.8493,29,11,769954.472,769954.472,153.0,30131.0,975851.98938,Waterbody,975851.98953,31504502.227,2514726.098,0.25,0.75,1.0,0.16666666666666669,0.375,0.75,1.0,0.1666666666666666,0.375,0.25,0.6875,High,True,False,False,1,0.5875,0.6,1.0,0.1,0.3,1,Tiger,Property Damage,2020,Village_C
690,9036024.1686,3308610.8493,9037024.1686,3307610.8493,29,11,769954.472,690,9036024.1686,3308610.8493,9037024.1686,3307610.8493,29,11,769954.472,769954.472,153.0,30131.0,975851.98938,Waterbody,975851.98953,31504502.227,2514726.098,0.25,0.75,1.0,0.16666666666666669,0.375,0.75,1.0,0.1666666666666666,0.375,0.25,0.6875,High,True,False,False,1,0.5875,0.6,1.0,0.1,0.3,1,Elephant,Livestock Killing,2022,Village_A
690,9036024.1686,3308610.8493,9037024.1686,3307610.8493,29,11,769954.472,690,9036024.1686,3308610.8493,9037024.1686,3307610.8493,29,11,769954.472,769954.472,153.0,30131.0,975851.98938,Waterbody,975851.98953,31504502.227,2514726.098,0.25,0.75,1.0,0.16666666666666669,0.375,0.75,1.0,0.1666666666666666,0.375,0.25,0.6875,High,True,False,False,1,0.5875,0.6,1.0,0.1,0.3,1,Elephant,Crop Raiding,2019,Village_C
690,9036024.1686,3308610.8493,9037024.1686,3307610.8493,29,11,769954.472,690,9036024.1686,3308610.8493,9037024.1686,3307610.8493,29,11,769954.472,769954.472,153.0,30131.0,975851.98938,Waterbody,975851.98953,31504502.227,2514726.098,0.25,0.75,1.0,0.16666666666666669,0.375,0.75,1.0,0.1666666666666666,0.375,0.25,0.6875,High,True,False,False,1,0.5875,0.6,1.0,0.1,0.3,1,Elephant,Human Attack,2019,Village_B
